,OFFENSE,BLKADDR,City,State,Latitude,Longitude
859,THEFT MISD. (UNDER $950),1500 BLOCK RUSSELL ST,Berkeley,CA,37.854833, -122.279839
860,THEFT FELONY (OVER $950),1900 BLOCK 4TH ST,Berkeley,CA,37.86825, -122.300093
861,VANDALISM,2700 BLOCK MILVIA ST,Berkeley,CA,37.860225, -122.269453
862,ASSAULT/BATTERY MISD.,2500 BLOCK DURANT AVE,Berkeley,CA,37.867852, -122.258699
863,DISTURBANCE,1100 BLOCK FRESNO AVE,Berkeley,CA,37.887344, -122.277321
864,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
865,IDENTITY THEFT,2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
866,DOMESTIC VIOLENCE,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
867,BURGLARY COMMERCIAL,2700 BLOCK 7TH ST,Berkeley,CA,37.856088, -122.29274
868,BURGLARY RESIDENTIAL,700 BLOCK WOODHAVEN RD,Berkeley,CA,37.899349, -122.260994
869,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
870,THEFT MISD. (UNDER $950),1050 GILMAN ST,Berkeley,CA,37.880312, -122.296641
871,ROBBERY,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
872,THEFT MISD. (UNDER $950),1500 BLOCK STANNAGE AVE,Berkeley,CA,37.87662, -122.29269
873,VANDALISM,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
874,THEFT MISD. (UNDER $950),2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
875,THEFT FELONY (OVER $950),2000 BLOCK 6TH ST,Berkeley,CA,37.867551, -122.297541
876,BRANDISHING,2521 DURANT AVE,Berkeley,CA,37.867947, -122.257926
877,THEFT FELONY (OVER $950),2700 BLOCK FOREST AVE,Berkeley,CA,37.861409, -122.253481
878,VEHICLE STOLEN,1100 BLOCK EUCLID AVE,Berkeley,CA,37.889399, -122.262594
879,ROBBERY,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
880,VANDALISM,1500 BLOCK SOLANO AVE,Berkeley,CA,37.890928, -122.287251
881,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
882,THEFT FROM AUTO,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
883,THEFT FROM AUTO,2700 BLOCK MATHEWS ST,Berkeley,CA,37.857776, -122.286576
884,THEFT MISD. (UNDER $950),2700 BLOCK DANA ST,Berkeley,CA,37.861118, -122.259948
885,VANDALISM,2800 BLOCK MABEL ST,Berkeley,CA,37.855042, -122.284746
886,BURGLARY COMMERCIAL,1700 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870948, -122.27733
887,VANDALISM,1700 BLOCK WALNUT ST,Berkeley,CA,37.876595, -122.267789
888,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
889,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
890,DISTURBANCE,2400 BLOCK PIEDMONT AVE,Berkeley,CA,37.867513, -122.25195
891,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
892,BURGLARY AUTO,2100 BLOCK ALLSTON WAY,Berkeley,CA,37.86939, -122.267883
893,DISTURBANCE,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
894,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
895,VEHICLE STOLEN,600 BLOCK SPRUCE ST,Berkeley,CA,37.899602, -122.271102
896,NARCOTICS,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
897,THEFT FROM AUTO,1800 BLOCK PARKER ST,Berkeley,CA,37.861283, -122.273911
898,ASSAULT/BATTERY MISD.,2000 BLOCK MCGEE AVE,Berkeley,CA,37.870924, -122.277518
899,ROBBERY,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
900,THEFT MISD. (UNDER $950),1800 BLOCK SOLANO AVE,Berkeley,CA,37.891332, -122.279975
901,BURGLARY AUTO,2700 BLOCK PIEDMONT AVE,Berkeley,CA,37.862024, -122.251212
902,BURGLARY AUTO,100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
903,BURGLARY AUTO,2100 BLOCK EMERSON ST,Berkeley,CA,37.854536, -122.266403
904,THEFT FELONY (OVER $950),900 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868263, -122.296013
905,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
906,BURGLARY RESIDENTIAL,1700 BLOCK SPRUCE ST,Berkeley,CA,37.876921, -122.265567
907,VANDALISM,2200 BLOCK ACTON ST,Berkeley,CA,37.866924, -122.283899
908,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
909,BURGLARY RESIDENTIAL,1500 BLOCK ROSE ST,Berkeley,CA,37.879058, -122.282584
910,DISTURBANCE,1600 BLOCK FAIRVIEW ST,Berkeley,CA,37.850001, -122.275963
911,VEHICLE STOLEN,2300 BLOCK PROSPECT ST,Berkeley,CA,37.869332, -122.25019
912,THEFT FELONY (OVER $950),2000 BLOCK PARKER ST,Berkeley,CA,37.861843, -122.269644
913,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
914,NARCOTICS,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
915,ASSAULT/BATTERY MISD.,2100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.872175, -122.267835
916,VANDALISM,1800 BLOCK SHATTUCK AVE,Berkeley,CA,37.874781, -122.268758
917,VANDALISM,600 BLOCK PAGE ST,Berkeley,CA,37.875308, -122.30592
918,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
919,VEHICLE STOLEN,500 BLOCK NEILSON ST,Berkeley,CA,37.898162, -122.286279
920,BURGLARY AUTO,1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
921,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
922,DISTURBANCE,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
923,BURGLARY COMMERCIAL,1700 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870948, -122.27733
924,FRAUD/FORGERY,1500 BLOCK STUART ST,Berkeley,CA,37.856968, -122.279544
925,THEFT FELONY (OVER $950),,Berkeley,CA,37.869058, -122.270455
926,THEFT FROM AUTO,3000 TELEGRAPH AVE,Berkeley,CA,37.855435, -122.259841
927,ROBBERY,1500 BLOCK HOPKINS ST,Berkeley,CA,37.881004, -122.283225
928,THEFT FELONY (OVER $950),200 BLOCK ALVARADO RD,Berkeley,CA,37.855969, -122.236484
929,VEHICLE STOLEN,2000 BLOCK MCGEE AVE,Berkeley,CA,37.870924, -122.277518
930,DISTURBANCE,1200 BLOCK ASHBY AVE,Berkeley,CA,37.852211, -122.286336
931,THEFT MISD. (UNDER $950),1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
932,DISTURBANCE,2300 BLOCK WARRING ST,Berkeley,CA,37.869113, -122.250903
933,VEHICLE STOLEN,2300 BLOCK WARRING ST,Berkeley,CA,37.869113, -122.250903
934,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
935,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
936,VEHICLE STOLEN,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
937,BURGLARY RESIDENTIAL,2700 BLOCK PIEDMONT AVE,Berkeley,CA,37.862024, -122.251212
938,DISTURBANCE,2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
939,ASSAULT/BATTERY MISD.,2400 BLOCK TELEGRAPH AVE,Berkeley,CA,37.866761, -122.258779
940,BURGLARY AUTO,1400 BLOCK HENRY ST,Berkeley,CA,37.881788, -122.270678
941,ASSAULT/BATTERY MISD.,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
942,DISTURBANCE,2000 BLOCK WARD ST,Berkeley,CA,37.859216, -122.26855
943,VANDALISM,1800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871246, -122.274991
944,THEFT MISD. (UNDER $950),1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
945,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
946,VEHICLE STOLEN,2533 GRANT ST,Berkeley,CA,37.862059, -122.274073
947,DISTURBANCE,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
948,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
949,BURGLARY RESIDENTIAL,2400 BLOCK PIEDMONT AVE,Berkeley,CA,37.867513, -122.25195
950,FRAUD/FORGERY,2200 BLOCK SHATTUCK AVE,Berkeley,CA,37.869363, -122.268028
951,VEHICLE STOLEN,2200 BLOCK SPAULDING AVE,Berkeley,CA,37.867643, -122.280643
952,MISSING ADULT,3100 BLOCK ADELINE ST,Berkeley,CA,37.852304, -122.270045
953,SEXUAL ASSAULT FEL.,2700 BLOCK HILLEGASS AVE,Berkeley,CA,37.860766, -122.255895
954,THEFT MISD. (UNDER $950),2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
955,VEHICLE STOLEN,400 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA,37.904235, -122.26951
956,THEFT MISD. (UNDER $950),800 BLOCK ASHBY AVE,Berkeley,CA,37.850175, -122.293099
957,THEFT FELONY (OVER $950),1000 BLOCK ASHBY AVE,Berkeley,CA,37.851653, -122.289194
958,VANDALISM,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
959,BURGLARY AUTO,,Berkeley,CA,37.869058, -122.270455
960,VEHICLE STOLEN,2000 BLOCK EMERSON ST,Berkeley,CA,37.854215, -122.269167
961,VEHICLE STOLEN,900 BLOCK SAN BENITO RD,Berkeley,CA,37.892137, -122.269182
962,THEFT FROM AUTO,2900 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.855998, -122.271278
963,ROBBERY,2000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871828, -122.270516
964,DISTURBANCE,1600 BLOCK RUSSELL ST,Berkeley,CA,37.85525, -122.277126
965,VEHICLE STOLEN,1000 BLOCK EUCLID AVE,Berkeley,CA,37.891594, -122.264883
966,VANDALISM,2000 BLOCK ALLSTON WAY,Berkeley,CA,37.869105, -122.270064
967,DISTURBANCE,2600 BLOCK SAN PABLO AVE,Berkeley,CA,37.859184, -122.289022
968,THEFT FROM AUTO,2700 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.859665, -122.27169
969,ROBBERY,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
970,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
971,NARCOTICS,2400 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.865059, -122.272291
972,THEFT MISD. (UNDER $950),1600 BLOCK EDITH ST,Berkeley,CA,37.877247, -122.27708
973,THEFT MISD. (UNDER $950),1000 BLOCK DELAWARE ST,Berkeley,CA,37.871265, -122.295043
974,DISTURBANCE,1600 BLOCK MILVIA ST,Berkeley,CA,37.877951, -122.271395
975,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
976,BURGLARY RESIDENTIAL,2500 BLOCK REGENT ST,Berkeley,CA,37.865202, -122.257795
977,BURGLARY AUTO,2700 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.859665, -122.27169
978,ASSAULT/BATTERY FEL.,2100 BLOCK SAN PABLO AVE,Berkeley,CA,37.867501, -122.291709
979,VEHICLE STOLEN,1800 BLOCK GRANT ST,Berkeley,CA,37.873739, -122.275557
980,VANDALISM,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
981,BURGLARY COMMERCIAL,2400 BLOCK TELEGRAPH AVE,Berkeley,CA,37.866761, -122.258779
982,DISTURBANCE,,Berkeley,CA,37.869058, -122.270455
983,BURGLARY AUTO,2300 BLOCK PARKER ST,Berkeley,CA,37.862763, -122.262639
984,DISTURBANCE,700 BLOCK HARRISON ST,Berkeley,CA,37.88055, -122.304962
985,THEFT FELONY (OVER $950),2700 BLOCK HASTE ST,Berkeley,CA,37.866568, -122.254084
986,VANDALISM,2000 BLOCK DWIGHT WAY,Berkeley,CA,37.863679, -122.269631
987,VEHICLE STOLEN,2300 BLOCK STUART ST,Berkeley,CA,37.859195, -122.261915
988,VANDALISM,700 BLOCK POTTER ST,Berkeley,CA,37.85108, -122.293322
989,IDENTITY THEFT,2100 BLOCK ASHBY AVE,Berkeley,CA,37.855293, -122.266502
990,ROBBERY,2521 TELEGRAPH AVE,Berkeley,CA,37.864705, -122.258463
991,BURGLARY RESIDENTIAL,1400 BLOCK SCENIC AVE,Berkeley,CA,37.882706, -122.263356
992,THEFT FELONY (OVER $950),1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
993,BURGLARY RESIDENTIAL,1700 BLOCK STUART ST,Berkeley,CA,37.857495, -122.275256
994,THEFT FROM AUTO,1900 BLOCK PARKER ST,Berkeley,CA,37.861571, -122.271722
995,BURGLARY AUTO,2150 OXFORD ST,Berkeley,CA,37.870086, -122.265901
996,THEFT MISD. (UNDER $950),2200 BLOCK DURANT AVE,Berkeley,CA,37.866969, -122.26553
997,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
998,VEHICLE STOLEN,1600 BLOCK RUSSELL ST,Berkeley,CA,37.85525, -122.277126
999,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1000,THEFT FELONY (OVER $950),900 BLOCK INDIAN ROCK AVE,Berkeley,CA,37.893448, -122.272137
1001,ASSAULT/BATTERY MISD.,3200 BLOCK IDAHO ST,Berkeley,CA,37.849609, -122.282
1002,BURGLARY COMMERCIAL,2900 BLOCK TELEGRAPH AVE,Berkeley,CA,37.857452, -122.259548
1003,BURGLARY COMMERCIAL,2100 BLOCK ALLSTON WAY,Berkeley,CA,37.86939, -122.267883
1004,VANDALISM,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
1005,VEHICLE STOLEN,1395 ADA ST,Berkeley,CA,37.878837, -122.285555
1006,BRANDISHING,800 BLOCK ALLSTON WAY,Berkeley,CA,37.865034, -122.297939
1007,VANDALISM,1900 BLOCK ALLSTON WAY,Berkeley,CA,37.868785, -122.272701
1008,THEFT FROM AUTO,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
1009,DISTURBANCE,2000 BLOCK ALLSTON WAY,Berkeley,CA,37.869105, -122.270064
1010,THEFT MISD. (UNDER $950),1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
1011,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1012,VANDALISM,1700 BLOCK SHATTUCK AVE,Berkeley,CA,37.876307, -122.268923
1013,ALCOHOL OFFENSE,1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
1014,DOMESTIC VIOLENCE,1500 BLOCK ALCATRAZ AVE,Berkeley,CA,37.847908, -122.277685
1015,BURGLARY RESIDENTIAL,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1016,DISTURBANCE,1615 RUSSELL ST,Berkeley,CA,37.855408, -122.276149
1017,BURGLARY AUTO,2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1018,THEFT FELONY (OVER $950),1000 BLOCK MURRAY ST,Berkeley,CA,37.851203, -122.289129
1019,VEHICLE STOLEN,2000 BLOCK FRANCISCO ST,Berkeley,CA,37.875391, -122.271141
1020,THEFT MISD. (UNDER $950),2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
1021,THEFT FELONY (OVER $950),900 BLOCK GILMAN ST,Berkeley,CA,37.879677, -122.299779
1022,VANDALISM,600 BLOCK ADDISON ST,Berkeley,CA,37.865793, -122.301779
1023,VANDALISM,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
1024,BURGLARY AUTO,1900 BLOCK MILVIA ST,Berkeley,CA,37.873607, -122.270903
1025,THEFT MISD. (UNDER $950),1200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869385, -122.28953
1026,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1027,THEFT FROM AUTO,1700 BLOCK FRANCISCO ST,Berkeley,CA,37.874581, -122.277744
1028,ASSAULT/BATTERY FEL.,1800 BLOCK SAN PABLO AVE,Berkeley,CA,37.871369, -122.292954
1029,ASSAULT/BATTERY MISD.,1100 BLOCK SAN PABLO AVE,Berkeley,CA,37.883948, -122.296991
1030,ASSAULT/BATTERY MISD.,1100 BLOCK 10TH ST,Berkeley,CA,37.882825, -122.297836
1031,VEHICLE STOLEN,1600 BLOCK WALNUT ST,Berkeley,CA,37.878407, -122.267962
1032,VEHICLE STOLEN,2700 BLOCK RUSSELL ST,Berkeley,CA,37.858518, -122.252653
1033,VEHICLE STOLEN,1800 BLOCK 4TH ST,Berkeley,CA,37.869888, -122.300618
1034,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1035,VEHICLE STOLEN,700 BLOCK ARLINGTON AVE,Berkeley,CA,37.897333, -122.276042
1036,BURGLARY AUTO,3000 BLOCK FULTON ST,Berkeley,CA,37.855684, -122.263491
1037,THEFT FELONY (OVER $950),2000 BLOCK STUART ST,Berkeley,CA,37.858214, -122.269252
1038,ARSON,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
1039,THEFT FROM AUTO,2200 BLOCK MCGEE AVE,Berkeley,CA,37.868108, -122.277222
1040,THEFT FELONY (OVER $950),2107 SPAULDING AVE,Berkeley,CA,37.869289, -122.28081
1041,DISTURBANCE,3302 CALIFORNIA ST,Berkeley,CA,37.847888, -122.275752
1042,BURGLARY AUTO,100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
1043,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1044,VEHICLE STOLEN,1500 BLOCK JULIA ST,Berkeley,CA,37.854186, -122.279157
1045,ALCOHOL OFFENSE,1500 BLOCK HARMON ST,Berkeley,CA,37.848812, -122.278043
1046,THEFT MISD. (UNDER $950),2600 BLOCK DANA ST,Berkeley,CA,37.863072, -122.260352
1047,THEFT MISD. (UNDER $950),1100 BLOCK SAN PABLO AVE,Berkeley,CA,37.883948, -122.296991
1048,ROBBERY,1800 BLOCK ALLSTON WAY,Berkeley,CA,37.868532, -122.274764
1049,THEFT FELONY (OVER $950),1900 BLOCK GRANT ST,Berkeley,CA,37.873017, -122.275481
1050,THEFT MISD. (UNDER $950),1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
1051,THEFT FROM AUTO,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
1052,BURGLARY RESIDENTIAL,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1053,THEFT FROM AUTO,1100 BLOCK PAGE ST,Berkeley,CA,37.877625, -122.294534
1054,VEHICLE STOLEN,1900 BLOCK HEARST AVE,Berkeley,CA,37.873327, -122.273214
1055,DISTURBANCE,2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
1056,ASSAULT/BATTERY MISD.,2000 BLOCK DWIGHT WAY,Berkeley,CA,37.863679, -122.269631
1057,VEHICLE STOLEN,1700 BLOCK SPRUCE ST,Berkeley,CA,37.876921, -122.265567
1058,THEFT MISD. (UNDER $950),1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
1059,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1060,THEFT MISD. (UNDER $950),1800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871246, -122.274991
1061,DISTURBANCE,2200 BLOCK VINE ST,Berkeley,CA,37.880734, -122.265359
1062,DOMESTIC VIOLENCE,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
1063,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
1064,FRAUD/FORGERY,1400 BLOCK HAWTHORNE TER,Berkeley,CA,37.882482, -122.261872
1065,VANDALISM,2140 DWIGHT WAY,Berkeley,CA,37.864079, -122.266509
1066,BURGLARY AUTO,1200 BLOCK HOPKINS ST,Berkeley,CA,37.876428, -122.291736
1067,THEFT FROM AUTO,3100 BLOCK SACRAMENTO ST,Berkeley,CA,37.851477, -122.278651
1068,BURGLARY AUTO,1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
1069,ALCOHOL OFFENSE,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
1070,THEFT FELONY (OVER $950),2115 SACRAMENTO,Berkeley,CA,37.868931, -122.281731
1071,IDENTITY THEFT,2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1072,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1073,ARSON,100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.86331, -122.316113
1074,ASSAULT/BATTERY FEL.,2800 BLOCK PARK ST,Berkeley,CA,37.8559, -122.283101
1075,GUN/WEAPON,2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1076,VEHICLE STOLEN,1900 BLOCK HARMON ST,Berkeley,CA,37.849786, -122.269782
1077,ASSAULT/BATTERY FEL.,2500 BLOCK HILLEGASS AVE,Berkeley,CA,37.865149, -122.256487
1078,BRANDISHING,800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.86771, -122.298466
1079,BURGLARY AUTO,1700 BLOCK SOLANO AVE,Berkeley,CA,37.891214, -122.282158
1080,IDENTITY THEFT,1800 BLOCK 6TH ST,Berkeley,CA,37.870256, -122.298419
1081,ALCOHOL OFFENSE,1100 BLOCK EASTSHORE HWY,Berkeley,CA,37.885683, -122.308114
1082,THEFT MISD. (UNDER $950),1600 BLOCK FRANCISCO ST,Berkeley,CA,37.874251, -122.280203
1083,BURGLARY AUTO,2900 BLOCK FLORENCE ST,Berkeley,CA,37.857792, -122.258537
1084,IDENTITY THEFT,2200 BLOCK PRINCE ST,Berkeley,CA,37.853386, -122.263973
1085,SEXUAL ASSAULT MISD.,2800 BLOCK PARK ST,Berkeley,CA,37.8559, -122.283101
1086,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1087,ASSAULT/BATTERY MISD.,2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
1088,THEFT FELONY (OVER $950),2300 BLOCK 5TH ST,Berkeley,CA,37.86277, -122.297218
1089,VANDALISM,1600 BLOCK SAN LORENZO AVE,Berkeley,CA,37.892804, -122.285696
1090,THEFT MISD. (UNDER $950),1300 BLOCK ADDISON ST,Berkeley,CA,37.868913, -122.28608
1091,BURGLARY COMMERCIAL,3000 BLOCK TELEGRAPH AVE,Berkeley,CA,37.855435, -122.259841
1092,THEFT FELONY (OVER $950),1300 BLOCK SACRAMENTO ST,Berkeley,CA,37.880652, -122.283181
1093,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1094,THEFT FELONY (OVER $950),1900 BLOCK YOLO AVE,Berkeley,CA,37.885032, -122.274324
1095,VEHICLE STOLEN,2300 BLOCK EDWARDS ST,Berkeley,CA,37.865529, -122.282628
1096,DISTURBANCE,2700 BLOCK DOHR ST,Berkeley,CA,37.857694, -122.281628
1097,BURGLARY RESIDENTIAL,1800 BLOCK THOUSAND OAKS BLVD,Berkeley,CA,37.897393, -122.28115
1098,BURGLARY RESIDENTIAL,2400 BLOCK FULTON ST,Berkeley,CA,37.866037, -122.265618
1099,THEFT FELONY (OVER $950),1800 BLOCK VINE ST,Berkeley,CA,37.87935, -122.276123
1100,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1101,VANDALISM,2300 BLOCK SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1102,THEFT FELONY (OVER $950),3100 BLOCK SAN PABLO AVE,Berkeley,CA,37.850675, -122.286265
1103,DISTURBANCE,3200 BLOCK IDAHO ST,Berkeley,CA,37.849609, -122.282
1104,VANDALISM,700 BLOCK ASHBY AVE,Berkeley,CA,37.849376, -122.294952
1105,VANDALISM,1900 BLOCK ALLSTON WAY,Berkeley,CA,37.868785, -122.272701
1106,DISTURBANCE,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
1107,THEFT MISD. (UNDER $950),2400 BLOCK SACRAMENTO ST,Berkeley,CA,37.863839, -122.281391
1108,DISTURBANCE,2600 BLOCK GRANT ST,Berkeley,CA,37.861129, -122.273879
1109,VANDALISM,2471 SHATTUCK,Berkeley,CA,37.86466, -122.267381
1110,BURGLARY RESIDENTIAL,2400 BLOCK FULTON ST,Berkeley,CA,37.866037, -122.265618
1111,ASSAULT/BATTERY MISD.,2000 BLOCK MCGEE AVE,Berkeley,CA,37.870924, -122.277518
1112,VEHICLE STOLEN,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
1113,ROBBERY,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1114,DOMESTIC VIOLENCE,1300 BLOCK TALBOT AVE,Berkeley,CA,37.881164, -122.292378
1115,ASSAULT/BATTERY MISD.,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
1116,THEFT FROM AUTO,1000 BLOCK HEINZ AVE,Berkeley,CA,37.853929, -122.289679
1117,ROBBERY,1900 BLOCK 4TH ST,Berkeley,CA,37.86825, -122.300093
1118,BURGLARY AUTO,1800 BLOCK EUCLID AVE,Berkeley,CA,37.876045, -122.260336
1119,THEFT FELONY (OVER $950),1800 BLOCK YOSEMITE RD,Berkeley,CA,37.896776, -122.281277
1120,BURGLARY RESIDENTIAL,2400 BLOCK FULTON ST,Berkeley,CA,37.866037, -122.265618
1121,BURGLARY RESIDENTIAL,2500 BLOCK DWIGHT WAY,Berkeley,CA,37.865134, -122.258331
1122,THEFT FELONY (OVER $950),500 VINCENTE AVE,Berkeley,CA,37.899278, -122.283222
1123,BURGLARY COMMERCIAL,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1124,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1125,BURGLARY RESIDENTIAL,2800 BLOCK STANTON ST,Berkeley,CA,37.855815, -122.280413
